booking_val_per_km,pickup_location,booking_value,ride_distance,booking_status,long_ride,time_period,day,High_value_booking,hour,vehicle_type,weekend,drop_location
31.036724081897955,Dwarka_Mor,955.0,30.77,Completed,0,night,16,1,20,Go_Mini,1,Tis_Hazari
,Anand_Vihar_Isbt,,,Cancelled_By_Driver,0,evening,17,0,15,Premier_Sedan,1,Kaushambi
50.19867549668874,Madipur,379.0,7.55,Completed,0,afternoon,11,1,12,Go_Mini,1,Rohini_West
11.751497005988025,Rohini,471.0,40.08,Completed,1,late night,23,0,3,Uber_Xl,1,Model_Town
,Jasola,,,Cancelled_By_Driver,0,afternoon,16,0,14,Go_Sedan,0,Karkarduma
1.7548524328636002,Rithala,66.0,37.61,Completed,0,morning,12,0,7,Go_Sedan,0,Moti_Nagar
41.391941391941394,Noida_Film_City,226.0,5.46,Completed,0,morning,2,1,10,Premier_Sedan,0,Dilshad_Garden
13.416230366492147,Panipat,410.0,30.56,Completed,0,evening,12,0,17,Auto,0,Tughlakabad
,Maidan_Garhi,,,Cancelled_By_Customer,0,night,19,0,22,Auto,0,Khandsa
21.00898410504492,Greater_Kailash,304.0,14.47,Completed,0,evening,26,0,17,Go_Sedan,0,Ambience_Mall
60.0265604249668,Welcome,452.0,7.53,Completed,0,evening,17,1,17,Go_Sedan,0,Arjangarh
172.62247838616713,Kanhaiya_Nagar,1198.0,6.94,Completed,0,night,3,1,21,Bike,1,Dwarka_Mor
51.56349712827058,Punjabi_Bagh,808.0,15.67,Completed,0,afternoon,5,1,13,Bike,0,Sohna_Road
23.65677626303128,Hauz_Rani,885.0,37.41,Completed,0,night,16,0,22,Bike,1,Vishwavidyalaya
46.73913043478261,Gwal_Pahari,344.0,7.36,Completed,0,night,21,1,21,Bike,0,Narsinghpur
32.433690088413215,Badshahpur,697.0,21.49,Completed,0,afternoon,12,1,13,Go_Sedan,0,Green_Park
23.697857948139795,Faridabad_Sector_15,1051.0,44.35,Completed,1,morning,21,0,10,Auto,1,Connaught_Place
,Laxmi_Nagar,,,Cancelled_By_Driver,0,afternoon,7,0,14,Go_Mini,0,Dlf_City_Court
4.287790697674419,Tughlakabad,118.0,27.52,Completed,0,evening,26,0,19,Auto,1,Rohini_West
15.083932853717023,Noida_Film_City,629.0,41.7,Completed,1,night,30,0,21,Ebike,1,Mandi_House
3.326935380678183,Iffco_Chowk,104.0,31.26,Completed,0,morning,19,0,7,Go_Mini,1,Indraprastha
,Ambience_Mall,,,No_Driver_Found,0,night,5,0,23,Go_Mini,0,Yamuna_Bank
14.090452261306533,Hauz_Khas,701.0,49.75,Completed,1,evening,22,0,16,Bike,0,Ignou_Road
14.778325123152708,Vaishali,420.0,28.42,Completed,0,evening,24,0,19,Premier_Sedan,0,Yamuna_Bank
,Akshardham,,,Cancelled_By_Customer,0,evening,31,0,17,Auto,1,Jahangirpuri
,Udyog_Bhawan,,,Cancelled_By_Customer,0,night,17,0,20,Go_Sedan,0,Anand_Vihar
23.901639344262296,Indirapuram,729.0,30.5,Completed,0,late night,25,0,4,Ebike,0,Mg_Road
,Palam_Vihar,,,No_Driver_Found,0,night,15,0,20,Bike,0,Vishwavidyalaya
9.989440337909189,Paschim_Vihar,473.0,47.35,Completed,1,evening,9,0,19,Auto,1,Mansarovar_Park
,Rithala,,,Cancelled_By_Driver,0,night,2,0,20,Bike,0,Khan_Market
148.068669527897,Nawada,690.0,4.66,Incomplete,0,afternoon,11,1,14,Go_Mini,1,Welcome
,Madipur,,,Cancelled_By_Driver,0,night,10,0,22,Auto,0,Rohini_West
29.19188323246707,Gurgaon_Railway_Station,820.0,28.09,Completed,0,morning,13,1,9,Premier_Sedan,0,Keshav_Puram
11.499051233396584,Gurgaon_Sector_56,303.0,26.35,Completed,0,night,26,0,21,Auto,0,Indraprastha
4.189435336976321,New_Delhi_Railway_Station,69.0,16.47,Completed,0,evening,10,0,15,Go_Sedan,0,Iit_Delhi
,Botanical_Garden,,,No_Driver_Found,0,evening,16,0,15,Go_Mini,0,Cyber_Hub
14.430115022655976,Anand_Vihar_Isbt,414.0,28.69,Completed,0,night,17,0,21,Auto,0,Subhash_Chowk
11.051693404634582,Uttam_Nagar,186.0,16.83,Completed,0,evening,13,0,17,Auto,1,Pragati_Maidan
,Sonipat,,,No_Driver_Found,0,evening,17,0,16,Auto,1,Satguru_Ram_Singh_Marg
,Jor_Bagh,,,Cancelled_By_Customer,0,morning,24,0,11,Auto,0,Shivaji_Park
41.73693086003373,Samaypur_Badli,495.0,11.86,Completed,0,evening,22,1,17,Go_Sedan,0,Ghitorni_Village
11.217075386012716,Botanical_Garden,247.0,22.02,Completed,0,evening,25,0,15,Bike,0,Sohna_Road
,Ignou_Road,,,No_Driver_Found,0,night,10,0,20,Go_Sedan,0,Shastri_Park
29.70464135021097,Rajouri_Garden,704.0,23.7,Completed,0,night,23,1,22,Auto,0,Khan_Market
94.9404761904762,Kalkaji,1595.0,16.8,Completed,0,evening,6,1,17,Go_Sedan,0,Shahdara
35.72905894519131,Khandsa,691.0,19.34,Completed,0,late night,30,1,2,Ebike,0,Kashmere_Gate
176.25250501002003,Iffco_Chowk,1759.0,9.98,Completed,0,morning,10,1,6,Auto,1,Sarai_Kale_Khan
9.375,Subhash_Nagar,273.0,29.12,Completed,0,evening,19,0,17,Go_Sedan,0,Ramesh_Nagar
4.223013048635824,Kherki_Daula_Toll,178.0,42.15,Completed,1,morning,9,0,11,Go_Sedan,0,Sohna_Road
29.21174652241113,Govindpuri,189.0,6.47,Completed,0,late night,23,1,2,Go_Mini,0,Central_Secretariat
2.4286581663630846,Mg_Road,80.0,32.94,Completed,0,night,22,0,21,Premier_Sedan,0,Chirag_Delhi
,New_Colony,,,No_Driver_Found,0,morning,16,0,11,Bike,1,Laxmi_Nagar
,Karkarduma,,,No_Driver_Found,0,evening,24,0,17,Go_Sedan,1,Anand_Vihar_Isbt
,Hero_Honda_Chowk,,,Cancelled_By_Driver,0,morning,15,0,9,Premier_Sedan,0,Mandi_House
,Model_Town,,,No_Driver_Found,0,night,3,0,21,Auto,1,Gurgaon_Sector_56
,Pulbangash,,,No_Driver_Found,0,morning,24,0,9,Premier_Sedan,0,Meerut
87.23958333333334,Tilak_Nagar,335.0,3.84,Completed,0,night,21,1,22,Premier_Sedan,1,Manesar
125.38226299694188,Peeragarhi,820.0,6.54,Completed,0,afternoon,4,1,13,Go_Mini,0,Ramesh_Nagar
6.516613076098607,Ito,304.0,46.65,Completed,1,evening,5,0,19,Go_Sedan,0,Gtb_Nagar
62.47464503042597,Shastri_Nagar,2156.0,34.51,Completed,0,night,25,1,21,Premier_Sedan,1,Saket
,Saket_A_Block,,,No_Driver_Found,0,evening,13,0,16,Bike,0,Khandsa
36.693548387096776,Qutub_Minar,91.0,2.48,Completed,0,evening,28,1,19,Go_Mini,1,Munirka
,Kirti_Nagar,,,No_Driver_Found,0,late night,8,0,2,Bike,1,Badarpur
,Govindpuri,,,Cancelled_By_Driver,0,night,22,0,22,Go_Mini,0,Faridabad_Sector_15
9.644522144522144,Tagore_Garden,331.0,34.32,Completed,0,evening,3,0,17,Go_Sedan,0,Punjabi_Bagh
,Greater_Noida,,,Cancelled_By_Driver,0,night,19,0,20,Go_Sedan,0,Sohna_Road
73.98720682302772,Udyog_Vihar,347.0,4.69,Completed,0,evening,14,1,19,Go_Mini,0,Maidan_Garhi
6.585423013827045,Old_Gurgaon,281.0,42.67,Completed,1,afternoon,23,0,13,Premier_Sedan,1,Delhi_Gate
,Vaishali,,,Cancelled_By_Customer,0,evening,13,0,18,Go_Mini,1,Pulbangash
,Palam_Vihar,,,Cancelled_By_Driver,0,evening,12,0,19,Auto,0,Gurgaon_Sector_56
13.256658595641646,Narsinghpur,219.0,16.52,Completed,0,evening,3,0,17,Premier_Sedan,0,Khandsa
17.823639774859288,Narsinghpur,285.0,15.99,Incomplete,0,evening,17,0,18,Bike,0,Chanakyapuri
2.021035265003093,Dwarka_Mor,98.0,48.49,Completed,1,evening,15,0,18,Go_Mini,0,Ardee_City
28.413691571586305,Noida_Sector_18,772.0,27.17,Completed,0,evening,22,1,18,Go_Mini,1,Vinobapuri
,Narsinghpur,,,Cancelled_By_Driver,0,night,26,0,20,Uber_Xl,0,Paharganj
27.26510067114094,Paschim_Vihar,325.0,11.92,Completed,0,night,6,1,22,Go_Mini,1,New_Delhi_Railway_Station
4.726536124240378,Ambience_Mall,70.0,14.81,Completed,0,morning,1,0,7,Auto,0,Janakpuri
,Vatika_Chowk,,,Cancelled_By_Driver,0,afternoon,6,0,12,Go_Sedan,0,Lal_Quila
23.97780973905897,Green_Park,1167.0,48.67,Completed,1,evening,16,0,17,Bike,1,Jhilmil
23.23869610935857,Vishwavidyalaya,1105.0,47.55,Completed,1,morning,8,0,11,Go_Mini,1,Jhilmil
385.8725761772853,Manesar,1393.0,3.61,Incomplete,0,night,20,1,23,Bike,1,Kadarpur
24.928183849345675,Imt_Manesar,781.0,31.33,Completed,0,night,11,0,20,Go_Mini,0,Shastri_Park
19.672637430512665,Rajiv_Chowk,637.0,32.38,Completed,0,morning,15,0,9,Bike,0,Vishwavidyalaya
47.35534256301029,Chandni_Chowk,1334.0,28.17,Completed,0,morning,28,1,7,Go_Mini,1,Mansarovar_Park
21.56019656019656,Adarsh_Nagar,351.0,16.28,Completed,0,evening,17,0,18,Auto,1,Botanical_Garden
14.611872146118722,Kherki_Daula_Toll,256.0,17.52,Completed,0,evening,18,0,18,Premier_Sedan,1,Tis_Hazari
105.26315789473684,Tis_Hazari,760.0,7.22,Completed,0,morning,16,1,9,Go_Sedan,0,Vaishali
21.96998845709889,Tughlakabad,571.0,25.99,Completed,0,evening,5,0,17,Go_Sedan,0,Saket_A_Block
118.47041847041848,Udyog_Vihar,821.0,6.93,Completed,0,morning,21,1,11,Premier_Sedan,0,Satguru_Ram_Singh_Marg
16.46354500748343,Sikanderpur,770.0,46.77,Completed,1,late night,1,0,1,Bike,0,Ardee_City
44.66666666666666,Khan_Market,335.0,7.5,Completed,0,afternoon,22,1,14,Bike,0,Subhash_Chowk
129.305912596401,Iit_Delhi,503.0,3.89,Completed,0,night,31,1,21,Ebike,1,Gurgaon_Railway_Station
7.710916238282431,Anand_Vihar_Isbt,255.0,33.07,Completed,0,evening,7,0,17,Go_Mini,0,Dlf_Phase_3
88.42105263157895,Mehrauli,672.0,7.6,Completed,0,afternoon,27,1,14,Premier_Sedan,1,Akshardham
,Mundka,,,Cancelled_By_Driver,0,evening,19,0,19,Premier_Sedan,0,Ghitorni_Village
25.910134470318138,Tughlakabad,790.0,30.49,Completed,0,late night,12,1,2,Premier_Sedan,1,Rithala
55.545927209705376,Shastri_Nagar,641.0,11.54,Completed,0,afternoon,5,1,14,Bike,1,Ashok_Vihar
18.397085610200364,Laxmi_Nagar,202.0,10.98,Incomplete,0,night,29,0,20,Premier_Sedan,0,Sultanpur
59.11722141823444,Seelampur,817.0,13.82,Incomplete,0,evening,28,1,19,Auto,1,Ashok_Park_Main
,Subhash_Nagar,,,No_Driver_Found,0,morning,31,0,6,Go_Mini,0,Mansarovar_Park
14.442231075697212,Palam_Vihar,290.0,20.08,Completed,0,morning,15,0,10,Uber_Xl,0,Sarai_Kale_Khan
6.287920573634859,Rajiv_Nagar,114.0,18.13,Completed,0,evening,15,0,17,Go_Mini,0,Karol_Bagh
4.756756756756757,Nehru_Place,88.0,18.5,Completed,0,morning,1,0,11,Premier_Sedan,0,Saket_A_Block
19.80769230769231,Ito,927.0,46.8,Completed,1,evening,15,0,15,Go_Sedan,0,Hero_Honda_Chowk
3.151260504201681,Bahadurgarh,120.0,38.08,Completed,0,morning,17,0,6,Bike,1,Bhikaji_Cama_Place
15.270083102493077,Raj_Nagar_Extension,441.0,28.88,Completed,0,evening,23,0,17,Go_Mini,1,Connaught_Place
,Vaishali,,,Cancelled_By_Customer,0,morning,4,0,10,Uber_Xl,1,Okhla
181.1023622047244,Yamuna_Bank,460.0,2.54,Completed,0,evening,21,1,15,Uber_Xl,0,Kirti_Nagar
,Lok_Kalyan_Marg,,,Cancelled_By_Driver,0,morning,30,0,9,Go_Sedan,0,Basai_Dhankot
,Gurgaon_Railway_Station,,,No_Driver_Found,0,late night,2,0,4,Ebike,0,Aiims
30.017974835230675,Saket_A_Block,1002.0,33.38,Completed,0,evening,22,1,19,Premier_Sedan,1,Preet_Vihar
11.368653421633557,Tagore_Garden,515.0,45.3,Completed,1,evening,31,0,16,Uber_Xl,0,Subhash_Chowk
,Ghitorni_Village,,,Cancelled_By_Customer,0,evening,16,0,19,Go_Sedan,1,Preet_Vihar
17.615830115830118,Indraprastha,365.0,20.72,Completed,0,night,7,0,22,Bike,0,Peeragarhi
,Arjangarh,,,No_Driver_Found,0,evening,4,0,16,Auto,0,Aya_Nagar
,Old_Gurgaon,,,Cancelled_By_Driver,0,evening,28,0,15,Premier_Sedan,1,Panipat
,Greater_Kailash,,,Cancelled_By_Customer,0,evening,6,0,19,Auto,1,Shahdara
,Munirka,,,Cancelled_By_Customer,0,evening,8,0,15,Auto,0,Huda_City_Centre
27.323943661971832,Ito,873.0,31.95,Completed,0,night,2,1,20,Auto,0,Bhikaji_Cama_Place
6.606606606606606,Chanakyapuri,88.0,13.32,Completed,0,morning,3,0,10,Go_Mini,1,Uttam_Nagar
52.38480194017785,Sarai_Kale_Khan,648.0,12.37,Completed,0,morning,29,1,10,Auto,1,Pulbangash
18.073676132003072,Mansarovar_Park,471.0,26.06,Completed,0,evening,1,0,15,Premier_Sedan,1,Laxmi_Nagar
,Iffco_Chowk,,,Cancelled_By_Customer,0,evening,21,0,18,Auto,1,Indraprastha
33.115823817292004,Kherki_Daula_Toll,406.0,12.26,Completed,0,night,15,1,20,Bike,0,Lok_Kalyan_Marg
13.661434026304624,Rajouri_Garden,322.0,23.57,Completed,0,night,8,0,21,Go_Mini,0,Kadarpur
11.704574495272167,Adarsh_Nagar,458.0,39.13,Completed,0,evening,27,0,18,Auto,0,Panipat
19.50947603121516,Mayur_Vihar,875.0,44.85,Completed,1,morning,4,0,7,Go_Sedan,0,Ashram
,Moolchand,,,Cancelled_By_Driver,0,morning,13,0,9,Auto,1,Narsinghpur
6.848894348894349,Karol_Bagh,223.0,32.56,Completed,0,evening,6,0,18,Auto,0,Ghaziabad
,Iffco_Chowk,,,Cancelled_By_Driver,0,morning,16,0,9,Premier_Sedan,0,Vidhan_Sabha
,Panchsheel_Park,,,Cancelled_By_Driver,0,afternoon,11,0,14,Auto,1,Sarojini_Nagar
,Manesar,,,Cancelled_By_Customer,0,afternoon,19,0,14,Go_Sedan,0,Pragati_Maidan
,Rajiv_Chowk,,,Cancelled_By_Driver,0,night,30,0,20,Premier_Sedan,0,Huda_City_Centre
13.161106590724168,Shastri_Park,647.0,49.16,Completed,1,morning,5,0,6,Auto,0,Yamuna_Bank
,Tilak_Nagar,,,No_Driver_Found,0,morning,1,0,7,Go_Sedan,0,Ashok_Park_Main
,Old_Gurgaon,,,No_Driver_Found,0,night,5,0,23,Go_Sedan,0,Preet_Vihar
66.25961103573044,Subhash_Chowk,1465.0,22.11,Completed,0,evening,29,1,18,Premier_Sedan,1,Karol_Bagh
24.847993514389945,Bhiwadi,613.0,24.67,Completed,0,morning,25,0,9,Bike,0,Central_Secretariat
5.014592730167154,Madipur,189.0,37.69,Completed,0,morning,10,0,8,Go_Mini,1,Vaishali
,Gurgaon_Sector_29,,,Cancelled_By_Driver,0,evening,25,0,19,Go_Mini,0,Indirapuram
,Central_Secretariat,,,Cancelled_By_Driver,0,evening,25,0,16,Go_Mini,1,Narsinghpur
,Iffco_Chowk,,,Cancelled_By_Customer,0,evening,15,0,15,Go_Mini,0,Badshahpur
29.405366207396668,Badshahpur,811.0,27.58,Completed,0,morning,29,1,10,Premier_Sedan,1,Greater_Kailash
29.97090203685742,Model_Town,927.0,30.93,Completed,0,night,21,1,20,Auto,1,Pulbangash
10.72234762979684,Kashmere_Gate,475.0,44.3,Completed,1,morning,4,0,10,Go_Mini,0,Ashok_Park_Main
,Kashmere_Gate_Isbt,,,Cancelled_By_Driver,0,afternoon,3,0,14,Auto,0,Shastri_Nagar
21.68416030534351,Iit_Delhi,909.0,41.92,Completed,1,morning,10,0,8,Go_Sedan,0,Rohini
2.003535651149087,Welcome,68.0,33.94,Completed,0,night,3,0,23,Bike,0,Chanakyapuri
2.506063055780113,Tagore_Garden,62.0,24.74,Completed,0,evening,17,0,18,Bike,0,Rithala
,Noida_Sector_18,,,No_Driver_Found,0,night,26,0,21,Go_Mini,0,Peeragarhi
,Dilshad_Garden,,,Cancelled_By_Customer,0,night,24,0,21,Auto,0,Hauz_Khas
,Tughlakabad,,,No_Driver_Found,0,evening,26,0,18,Premier_Sedan,0,Vatika_Chowk
,Moolchand,,,Cancelled_By_Driver,0,night,23,0,23,Bike,0,Vaishali
,Noida_Extension,,,No_Driver_Found,0,afternoon,12,0,12,Go_Sedan,1,Khandsa
6.990521327014219,Kashmere_Gate,59.0,8.44,Completed,0,afternoon,15,0,12,Auto,0,Iit_Delhi
,Indirapuram,,,Cancelled_By_Driver,0,morning,13,0,9,Go_Sedan,0,Ito
60.55124892334195,Rohini,703.0,11.61,Completed,0,night,28,1,21,Ebike,0,Kirti_Nagar
155.9113300492611,Shastri_Park,633.0,4.06,Completed,0,morning,3,1,6,Auto,0,Uttam_Nagar
,Kaushambi,,,Cancelled_By_Driver,0,morning,10,0,7,Go_Mini,0,Kashmere_Gate
,Badshahpur,,,Cancelled_By_Driver,0,evening,2,0,16,Go_Sedan,1,Seelampur
,Ignou_Road,,,Cancelled_By_Driver,0,evening,27,0,16,Go_Mini,0,Jor_Bagh
3.357753357753358,New_Colony,55.0,16.38,Completed,0,evening,16,0,18,Bike,0,Subhash_Nagar
80.13355592654423,Ghaziabad,480.0,5.99,Completed,0,morning,2,1,6,Go_Mini,1,Azadpur
30.491024287222807,Kherki_Daula_Toll,1155.0,37.88,Completed,0,afternoon,6,1,14,Auto,1,Mundka
,Tughlakabad,,,Cancelled_By_Customer,0,morning,9,0,9,Premier_Sedan,0,Uttam_Nagar
15.027157513578755,Vishwavidyalaya,249.0,16.57,Incomplete,0,late night,9,0,3,Go_Sedan,0,Tughlakabad
,Gurgaon_Railway_Station,,,Cancelled_By_Customer,0,late night,25,0,0,Bike,0,Rajiv_Chowk
5.676049838486386,Udyog_Vihar,123.0,21.67,Completed,0,evening,2,0,18,Auto,1,Seelampur
27.7947932618683,Noida_Extension,726.0,26.12,Completed,0,evening,8,1,17,Go_Sedan,1,Hauz_Rani
9.86971969996052,Govindpuri,250.0,25.33,Completed,0,night,24,0,20,Auto,0,Maidan_Garhi
59.68992248062016,Rohini_East,231.0,3.87,Completed,0,morning,28,1,11,Bike,1,Ashram
82.24687933425797,Subhash_Chowk,593.0,7.21,Completed,0,night,15,1,20,Bike,1,Noida_Sector_62
5.384615384615384,Manesar,238.0,44.2,Completed,1,evening,30,0,18,Bike,0,Iit_Delhi
49.8539435248296,Pulbangash,1536.0,30.81,Completed,0,late night,9,1,0,Premier_Sedan,1,Nawada
36.594019260010135,Nirman_Vihar,722.0,19.73,Completed,0,night,14,1,21,Bike,0,Mandi_House
,Lajpat_Nagar,,,Cancelled_By_Driver,0,night,2,0,22,Go_Sedan,0,Sikanderpur
,Greater_Noida,,,No_Driver_Found,0,late night,17,0,0,Auto,0,Ashram
195.9866220735786,Pragati_Maidan,586.0,2.99,Incomplete,0,evening,29,1,16,Go_Mini,0,Botanical_Garden
12.507739938080494,Sultanpur,606.0,48.45,Completed,1,afternoon,29,0,13,Ebike,1,Jasola
4.3023255813953485,Rithala,111.0,25.8,Completed,0,night,14,0,20,Ebike,0,Janakpuri
8.825065274151436,Samaypur_Badli,169.0,19.15,Completed,0,afternoon,11,0,14,Bike,0,Panipat
72.3670117815066,Okhla,2027.0,28.01,Completed,0,morning,4,1,11,Auto,1,Rithala
10.230179028132993,Dwarka_Sector_21,200.0,19.55,Completed,0,morning,6,0,8,Go_Mini,0,Chandni_Chowk
,Vatika_Chowk,,,Cancelled_By_Driver,0,evening,23,0,17,Ebike,0,Madipur
40.40928527794746,Anand_Vihar_Isbt,1323.0,32.74,Completed,0,evening,15,1,18,Ebike,0,Narsinghpur
8.441850022451728,Sikanderpur,376.0,44.54,Completed,1,evening,24,0,18,Go_Mini,0,Delhi_Gate
,Dwarka_Mor,,,No_Driver_Found,0,night,26,0,20,Ebike,0,Patel_Chowk
,Raj_Nagar_Extension,,,No_Driver_Found,0,afternoon,13,0,14,Auto,0,Kadarpur
,Narsinghpur,,,Cancelled_By_Customer,0,evening,16,0,19,Go_Mini,1,Shahdara
6.020151133501259,New_Colony,239.0,39.7,Completed,0,late night,9,0,1,Bike,0,Ina_Market
26.69747600426591,Dilshad_Garden,751.0,28.13,Completed,0,evening,12,1,18,Ebike,1,Lal_Quila
15.6227501799856,Ramesh_Nagar,434.0,27.78,Completed,0,evening,28,0,15,Go_Mini,1,Moolchand
22.11652794292509,Aiims,186.0,8.41,Completed,0,evening,11,0,19,Go_Mini,0,Saidulajab
20.97242380261248,Kanhaiya_Nagar,289.0,13.78,Completed,0,morning,22,0,7,Go_Sedan,0,Green_Park
8.192090395480227,Uttam_Nagar,174.0,21.24,Completed,0,evening,18,0,17,Go_Sedan,0,Kashmere_Gate
,Mundka,,,Cancelled_By_Driver,0,evening,17,0,15,Ebike,1,Karkarduma
13.302139037433154,Lal_Quila,199.0,14.96,Completed,0,morning,18,0,8,Premier_Sedan,0,Welcome
11.49686966420034,Maidan_Garhi,404.0,35.14,Completed,0,evening,14,0,18,Auto,0,Delhi_Gate
20.176848874598072,Saidulajab,251.0,12.44,Completed,0,evening,11,0,17,Bike,0,Ito
14.327202323330106,Gwal_Pahari,296.0,20.66,Completed,0,evening,14,0,18,Bike,0,Aiims
3.787669339231407,Jhilmil,137.0,36.17,Completed,0,afternoon,31,0,12,Premier_Sedan,1,Saket_A_Block
13.97121083827265,Moolchand,660.0,47.24,Completed,1,evening,22,0,18,Auto,1,Gurgaon_Sector_29
33.950316609839255,Tagore_Garden,1394.0,41.06,Completed,1,evening,8,1,17,Auto,1,Mandi_House
,Azadpur,,,Cancelled_By_Driver,0,night,22,0,20,Go_Sedan,0,Indraprastha
19.64636542239686,New_Colony,800.0,40.72,Completed,1,evening,1,0,19,Bike,1,Barakhamba_Road
4.141041410414104,Sushant_Lok,202.0,48.78,Completed,1,night,4,0,20,Auto,0,Huda_City_Centre
,Ashok_Park_Main,,,Cancelled_By_Driver,0,evening,2,0,16,Premier_Sedan,1,Ghitorni
69.10197869101978,Samaypur_Badli,454.0,6.57,Completed,0,late night,22,1,3,Go_Mini,1,Lajpat_Nagar
13.148267699591134,Gtb_Nagar,611.0,46.47,Completed,1,afternoon,17,0,12,Bike,1,Keshav_Puram
9.839618552232336,Saket,454.0,46.14,Completed,1,morning,5,0,10,Auto,0,Peeragarhi
,Mansarovar_Park,,,Cancelled_By_Customer,0,afternoon,21,0,14,Auto,0,Bhikaji_Cama_Place
6.60749506903353,Nirman_Vihar,201.0,30.42,Completed,0,morning,14,0,11,Go_Mini,0,Vidhan_Sabha
,Badshahpur,,,Cancelled_By_Driver,0,evening,4,0,16,Bike,0,Panipat
10.237988325101034,Rajouri_Garden,456.0,44.54,Completed,1,evening,11,0,16,Bike,0,Rohini
6.247689463955638,Chandni_Chowk,169.0,27.05,Completed,0,afternoon,4,0,14,Go_Sedan,0,Kaushambi
12.03083109919571,Subhash_Nagar,359.0,29.84,Completed,0,evening,22,0,18,Premier_Sedan,0,Central_Secretariat
,Khan_Market,,,Cancelled_By_Driver,0,morning,14,0,7,Premier_Sedan,0,Palam_Vihar
10.601503759398495,Gtb_Nagar,282.0,26.6,Completed,0,evening,6,0,18,Uber_Xl,0,Sohna_Road
26.45883293365308,Lal_Quila,331.0,12.51,Completed,0,evening,5,1,18,Go_Sedan,0,New_Delhi_Railway_Station
,Golf_Course_Road,,,Cancelled_By_Driver,0,night,14,0,23,Bike,0,Botanical_Garden
16.823406478578892,Ashram,161.0,9.57,Completed,0,evening,17,0,17,Auto,1,Faridabad_Sector_15
,Hero_Honda_Chowk,,,Cancelled_By_Customer,0,evening,5,0,18,Bike,0,Sarai_Kale_Khan
,Badshahpur,,,Cancelled_By_Customer,0,morning,28,0,7,Premier_Sedan,0,Moolchand
12.407991587802313,Moolchand,354.0,28.53,Completed,0,morning,4,0,11,Bike,0,Mansarovar_Park
16.95040710584752,Nehru_Place,687.0,40.53,Completed,1,evening,12,0,18,Go_Mini,1,Ghitorni_Village
15.367067606802156,Dlf_Phase_3,741.0,48.22,Completed,1,evening,26,0,17,Auto,0,Sohna_Road
25.570776255707763,Ghitorni_Village,224.0,8.76,Completed,0,night,10,1,21,Ebike,0,Igi_Airport
,Welcome,,,Cancelled_By_Customer,0,evening,13,0,19,Go_Mini,0,Keshav_Puram
,Chirag_Delhi,,,Cancelled_By_Driver,0,night,8,0,21,Bike,0,Mansarovar_Park
4.307909604519774,Azadpur,122.0,28.32,Completed,0,morning,5,0,6,Go_Mini,0,Ignou_Road
44.23791821561338,Sultanpur,714.0,16.14,Completed,0,evening,3,1,19,Go_Mini,1,Dwarka_Sector_21
,Bhikaji_Cama_Place,,,Cancelled_By_Driver,0,evening,15,0,17,Uber_Xl,0,Pataudi_Chowk
,Basai_Dhankot,,,Cancelled_By_Driver,0,night,1,0,21,Go_Mini,0,Nawada
18.93223819301848,Jhilmil,461.0,24.35,Completed,0,evening,1,0,18,Bike,0,Nehru_Place
,Arjangarh,,,Cancelled_By_Customer,0,morning,17,0,6,Go_Mini,1,Rohini_East
46.2907117008444,Samaypur_Badli,1535.0,33.16,Completed,0,morning,22,1,11,Go_Mini,1,Peeragarhi
30.10156971375808,Lajpat_Nagar,652.0,21.66,Completed,0,evening,28,1,15,Premier_Sedan,0,Azadpur
,Lajpat_Nagar,,,Cancelled_By_Driver,0,evening,31,0,17,Auto,0,Khan_Market
31.74924165824065,Rohini,314.0,9.89,Completed,0,night,10,1,20,Ebike,0,Bhiwadi
25.413105413105413,Jahangirpuri,446.0,17.55,Incomplete,0,night,6,1,20,Auto,0,Khandsa
5.970149253731343,Pragati_Maidan,256.0,42.88,Completed,1,morning,29,0,7,Go_Mini,0,Preet_Vihar
31.174698795180724,Sultanpur,414.0,13.28,Incomplete,0,evening,3,1,16,Go_Mini,0,Igi_Airport
19.494204425711278,Bahadurgarh,925.0,47.45,Completed,1,afternoon,9,0,12,Bike,0,Ito
20.53688345700568,Aiims,941.0,45.82,Completed,1,morning,6,0,9,Go_Mini,0,Lajpat_Nagar
4.553191489361702,Ashram,107.0,23.5,Completed,0,afternoon,28,0,12,Go_Sedan,0,Subhash_Chowk
,Anand_Vihar_Isbt,,,Cancelled_By_Driver,0,morning,17,0,11,Go_Mini,0,Palam_Vihar
10.89076723016905,Dwarka_Mor,335.0,30.76,Completed,0,afternoon,3,0,14,Auto,0,Preet_Vihar
,Ashok_Park_Main,,,Cancelled_By_Driver,0,late night,12,0,5,Go_Mini,0,Dwarka_Sector_21
,Sushant_Lok,,,Cancelled_By_Customer,0,morning,31,0,11,Ebike,1,Aya_Nagar
9.764978483945711,Rohini_East,295.0,30.21,Completed,0,evening,14,0,16,Bike,1,Mansarovar_Park
,Mandi_House,,,Cancelled_By_Driver,0,morning,9,0,7,Bike,1,Kashmere_Gate
52.98313878080416,Shastri_Park,1634.0,30.84,Completed,0,evening,12,1,17,Auto,0,Sikanderpur
,Azadpur,,,Cancelled_By_Driver,0,evening,7,0,16,Bike,0,Iffco_Chowk
77.81065088757397,Sikanderpur,263.0,3.38,Completed,0,late night,20,1,5,Go_Sedan,0,Ina_Market
27.049180327868854,Govindpuri,165.0,6.1,Completed,0,night,15,1,22,Bike,0,Jasola
